Index in PPC list	Rank of PPC for ISP A	Rank of PPC for ISP B	(Rank A - Rank B)^2	Willingness (A)	Willingness (B)	Willingness (AB) = 1 - (diff^2/(1-n)^2)
225.0	299.0	325.0	676.0	0.41568627450980394	0.3659491193737769	0.39002567363268387
401.0	227.0	374.0	21609.0	0.5568627450980392	0.2700587084148728	0.3877958660243002
150.0	321.0	306.0	225.0	0.37254901960784315	0.40313111545988256	0.38753851658641036
392.0	235.0	372.0	18769.0	0.5411764705882353	0.273972602739726	0.38505522485554927
286.0	416.0	113.0	91809.0	0.18627450980392157	0.7808219178082192	0.38137543180425765
416.0	236.0	377.0	19881.0	0.5392156862745098	0.26418786692759294	0.377431108906991
208.0	302.0	336.0	1156.0	0.40980392156862744	0.34442270058708413	0.37569372283529606
305.0	267.0	371.0	10816.0	0.47843137254901963	0.2759295499021526	0.36333641888272095
321.0	384.0	243.0	19881.0	0.24901960784313726	0.5264187866927593	0.36206159672560007
297.0	268.0	373.0	11025.0	0.4764705882352941	0.2720156555772994	0.36001036015943344
54.0	356.0	295.0	3721.0	0.30392156862745096	0.4246575342465753	0.3592528134026018
270.0	414.0	170.0	59536.0	0.19019607843137254	0.6692759295499021	0.35678236670119073
320.0	387.0	247.0	19600.0	0.24313725490196078	0.5185909980430529	0.35508983607117794
224.0	300.0	357.0	3249.0	0.4137254901960784	0.30332681017612523	0.3542513701169414
281.0	273.0	376.0	10609.0	0.4666666666666667	0.26614481409001955	0.3524214994037809
105.0	327.0	337.0	100.0	0.3607843137254902	0.3424657534246575	0.35150572089768045
296.0	276.0	375.0	9801.0	0.46078431372549017	0.26810176125244617	0.35147842902133214
304.0	274.0	379.0	11025.0	0.4647058823529412	0.2602739726027397	0.34777988166635143
280.0	275.0	380.0	11025.0	0.4627450980392157	0.2583170254403131	0.3457382496377516
83.0	397.0	239.0	24964.0	0.2235294117647059	0.5342465753424658	0.3455717331084966
75.0	398.0	241.0	24649.0	0.22156862745098038	0.5303326810176126	0.3427901460448812
99.0	399.0	240.0	25281.0	0.2196078431372549	0.5322896281800391	0.34189907453655055
112.0	330.0	345.0	225.0	0.35490196078431374	0.3268101761252446	0.34056654608331133
88.0	332.0	344.0	144.0	0.3509803921568627	0.3287671232876712	0.3396922340292614
104.0	331.0	346.0	225.0	0.35294117647058826	0.324853228962818	0.3386060850168029
262.0	415.0	208.0	42849.0	0.18823529411764706	0.5949119373776908	0.33463924382293964
89.0	328.0	356.0	784.0	0.3588235294117647	0.30528375733855184	0.3309728014207571
319.0	401.0	255.0	21316.0	0.21568627450980393	0.50293542074364	0.3293573548886019
113.0	326.0	362.0	1296.0	0.3627450980392157	0.29354207436399216	0.3263141868564728
165.0	359.0	335.0	576.0	0.2980392156862745	0.34637964774951074	0.3213016005950674
199.0	312.0	383.0	5041.0	0.39019607843137255	0.25244618395303325	0.3138526899573086
207.0	313.0	384.0	5041.0	0.38823529411764707	0.25048923679060664	0.3118473384826398
415.0	253.0	415.0	26244.0	0.5058823529411764	0.1898238747553816	0.30988473406359285
94.0	451.0	97.0	125316.0	0.11764705882352941	0.812133072407045	0.3091036514536917
399.0	252.0	416.0	26896.0	0.5078431372549019	0.18786692759295498	0.3088801222080271
386.0	324.0	381.0	3249.0	0.36666666666666664	0.2563600782778865	0.3065920667084496
141.0	358.0	352.0	36.0	0.3	0.3131115459882583	0.30648566654327813
148.0	362.0	348.0	196.0	0.29215686274509806	0.32093933463796476	0.3062101062005089
149.0	360.0	351.0	81.0	0.296078431372549	0.3150684931506849	0.3054259079170716
140.0	364.0	347.0	289.0	0.28823529411764703	0.32289628180039137	0.30507393325918625
223.0	311.0	391.0	6400.0	0.39215686274509803	0.23679060665362034	0.3047278481412427
186.0	127.0	449.0	103684.0	0.7529411764705882	0.1232876712328767	0.30467747573852794
164.0	363.0	349.0	196.0	0.2901960784313726	0.31898238747553814	0.304248973595767
274.0	354.0	364.0	100.0	0.307843137254902	0.2896281800391389	0.2985967976731768
266.0	353.0	370.0	289.0	0.30980392156862746	0.27788649706457924	0.2934115310303525
29.0	383.0	338.0	2025.0	0.25098039215686274	0.3405088062622309	0.2923371918325821
391.0	251.0	427.0	30976.0	0.5098039215686274	0.16634050880626222	0.2912061876148124
194.0	368.0	360.0	64.0	0.2803921568627451	0.2974559686888454	0.28879806203013647
78.0	452.0	144.0	94864.0	0.11568627450980393	0.7201565557729941	0.28863857850465785
190.0	426.0	258.0	28224.0	0.16666666666666666	0.49706457925636005	0.2878265042394927
53.0	385.0	341.0	1936.0	0.24705882352941178	0.33463796477495106	0.2875330622477633
290.0	355.0	378.0	529.0	0.3058823529411765	0.2622309197651663	0.2832168970095145
185.0	165.0	452.0	82369.0	0.6784313725490196	0.11741682974559686	0.28223972251378754
45.0	380.0	354.0	676.0	0.2568627450980392	0.30919765166340507	0.28181795113890373
303.0	291.0	419.0	16384.0	0.43137254901960786	0.18199608610567514	0.28019299701276823
184.0	169.0	453.0	80656.0	0.6705882352941176	0.11545988258317025	0.27825534839192967
295.0	292.0	420.0	16384.0	0.4294117647058823	0.18003913894324852	0.2780484209085674
158.0	430.0	267.0	26569.0	0.1588235294117647	0.4794520547945205	0.2759497554378125
279.0	293.0	421.0	16384.0	0.42745098039215684	0.1780821917808219	0.2759010827581081
111.0	343.0	395.0	2704.0	0.32941176470588235	0.22896281800391388	0.2746325653135495
103.0	342.0	396.0	2916.0	0.33137254901960783	0.22700587084148727	0.2742690541478559
70.0	450.0	191.0	67081.0	0.11960784313725491	0.6281800391389433	0.2741081165950497
98.0	400.0	343.0	3249.0	0.21764705882352942	0.33072407045009783	0.26829297645598094
82.0	402.0	340.0	3844.0	0.21372549019607842	0.33659491193737767	0.26821430340554525
261.0	442.0	244.0	39204.0	0.13529411764705881	0.5244618395303327	0.2663768042056397
28.0	391.0	358.0	1089.0	0.23529411764705882	0.3013698630136986	0.26629036032726233
52.0	392.0	359.0	1089.0	0.23333333333333334	0.299412915851272	0.26431612455283565
142.0	432.0	285.0	21609.0	0.15490196078431373	0.44422700587084146	0.2623197176018955
44.0	393.0	361.0	1024.0	0.23137254901960785	0.29549902152641877	0.2614772683109709
260.0	443.0	253.0	36100.0	0.13333333333333333	0.5068493150684932	0.259961359966821
87.0	341.0	412.0	5041.0	0.3333333333333333	0.19569471624266144	0.25540472211939846
74.0	403.0	355.0	2304.0	0.21176470588235294	0.30724070450097846	0.25507398421582833
154.0	249.0	450.0	40401.0	0.5137254901960784	0.12133072407045009	0.2496611417480444
170.0	248.0	451.0	41209.0	0.515686274509804	0.11937377690802348	0.24811170526168874
183.0	177.0	465.0	82944.0	0.6549019607843137	0.09197651663405088	0.24542942180951116
139.0	370.0	404.0	1156.0	0.27647058823529413	0.21135029354207435	0.24172740841551124
147.0	369.0	406.0	1369.0	0.2784313725490196	0.20743639921722112	0.24032644746402188
178.0	247.0	455.0	43264.0	0.5176470588235295	0.11154598825831702	0.24029451251637388
259.0	454.0	256.0	39204.0	0.11176470588235295	0.5009784735812133	0.2366256785583391
163.0	371.0	408.0	1369.0	0.27450980392156865	0.2035225048923679	0.2363660781745773
385.0	365.0	413.0	2304.0	0.28627450980392155	0.19373776908023482	0.2355041079768028
384.0	366.0	417.0	2601.0	0.28431372549019607	0.18590998043052837	0.22990597891749787
134.0	431.0	342.0	7921.0	0.1568627450980392	0.33268101761252444	0.22844092817336767
58.0	288.0	454.0	27556.0	0.4372549019607843	0.11350293542074363	0.22277727644366802
69.0	465.0	238.0	51529.0	0.09019607843137255	0.5362035225048923	0.21991692743176797
68.0	466.0	237.0	52441.0	0.08823529411764706	0.538160469667319	0.21790995232799024
27.0	405.0	398.0	49.0	0.20784313725490197	0.22309197651663404	0.21533261781628474
254.0	484.0	65.0	175561.0	0.052941176470588235	0.8747553816046967	0.21519892896139375
193.0	417.0	389.0	784.0	0.1843137254901961	0.24070450097847357	0.21063034757033708
43.0	406.0	405.0	1.0	0.20588235294117646	0.20939334637964774	0.20763042850909072
177.0	304.0	458.0	23716.0	0.40588235294117647	0.10567514677103718	0.20710305941446816
46.0	460.0	293.0	27889.0	0.1	0.42857142857142855	0.20701966780270625
152.0	308.0	457.0	22201.0	0.3980392156862745	0.10763209393346379	0.20698259407966496
273.0	388.0	422.0	1156.0	0.2411764705882353	0.1761252446183953	0.20610013313570216
288.0	395.0	418.0	529.0	0.22745098039215686	0.18395303326810175	0.20454901066233686
153.0	306.0	459.0	23409.0	0.4019607843137255	0.10371819960861056	0.20418288092365788
51.0	404.0	411.0	49.0	0.20980392156862746	0.19765166340508805	0.20363716283367791
265.0	390.0	423.0	1089.0	0.2372549019607843	0.17416829745596868	0.20327882904422823
289.0	389.0	424.0	1225.0	0.23921568627450981	0.17221135029354206	0.2029671311930325
192.0	418.0	399.0	361.0	0.18235294117647058	0.22113502935420742	0.20080991758348213
168.0	309.0	460.0	22801.0	0.396078431372549	0.10176125244618395	0.20076214096136374
176.0	307.0	461.0	23716.0	0.4	0.09980430528375733	0.1998042094489076
169.0	303.0	463.0	25600.0	0.40784313725490196	0.0958904109589041	0.1977580492372972
264.0	394.0	425.0	961.0	0.22941176470588234	0.17025440313111545	0.1976318877895364
126.0	488.0	73.0	172225.0	0.045098039215686274	0.8590998043052838	0.19683423651577509
272.0	396.0	426.0	900.0	0.22549019607843138	0.16829745596868884	0.19480612502147057
383.0	372.0	441.0	4761.0	0.2725490196078431	0.13894324853228962	0.19459919364839215
73.0	433.0	387.0	2116.0	0.15294117647058825	0.2446183953033268	0.19342240088479465
56.0	337.0	456.0	14161.0	0.3411764705882353	0.1095890410958904	0.1933628771409987
67.0	475.0	254.0	48841.0	0.07058823529411765	0.5048923679060665	0.18878416581895222
96.0	438.0	390.0	2304.0	0.14313725490196078	0.23874755381604695	0.18486121677568584
57.0	336.0	462.0	15876.0	0.3431372549019608	0.09784735812133072	0.18323502357672375
22.0	457.0	350.0	11449.0	0.10588235294117647	0.31702544031311153	0.18321408123439845
80.0	437.0	394.0	1849.0	0.1450980392156863	0.2309197651663405	0.18304645623934582
81.0	434.0	401.0	1089.0	0.15098039215686274	0.2172211350293542	0.18109702413758966
72.0	436.0	400.0	1296.0	0.14705882352941177	0.2191780821917808	0.17953292430792742
97.0	435.0	402.0	1089.0	0.14901960784313725	0.21526418786692758	0.17910495486892863
38.0	459.0	353.0	11236.0	0.10196078431372549	0.3111545988258317	0.178116722794645
151.0	318.0	471.0	23409.0	0.3784313725490196	0.08023483365949119	0.17425090596035223
175.0	320.0	472.0	23104.0	0.37450980392156863	0.07827788649706457	0.17121867866389595
287.0	407.0	442.0	1225.0	0.20392156862745098	0.136986301369863	0.16713605671971324
167.0	315.0	475.0	25600.0	0.3843137254901961	0.07240704500978473	0.16681433157689626
263.0	408.0	444.0	1296.0	0.2019607843137255	0.13307240704500978	0.16393720656801952
271.0	413.0	443.0	900.0	0.19215686274509805	0.1350293542074364	0.16108015732236414
191.0	425.0	438.0	169.0	0.16862745098039217	0.14481409001956946	0.15626781775543247
138.0	374.0	466.0	8464.0	0.26862745098039215	0.09001956947162426	0.15550475068471303
133.0	461.0	392.0	4761.0	0.09803921568627451	0.23483365949119372	0.1517330148426976
146.0	373.0	469.0	9216.0	0.27058823529411763	0.08414872798434442	0.1508961755894711
162.0	375.0	470.0	9025.0	0.26666666666666666	0.0821917808219178	0.1480466420395211
55.0	350.0	477.0	16129.0	0.3156862745098039	0.0684931506849315	0.14704539288656632
13.0	467.0	385.0	6724.0	0.08627450980392157	0.24853228962818003	0.14643087604094124
132.0	462.0	403.0	3481.0	0.09607843137254903	0.21330724070450097	0.14315804234235394
37.0	468.0	388.0	6400.0	0.08431372549019608	0.24266144814090018	0.14303737527515425
258.0	458.0	414.0	1936.0	0.10392156862745099	0.1917808219178082	0.14117423223223302
79.0	447.0	432.0	225.0	0.12549019607843137	0.15655577299412915	0.14016495514301586
42.0	409.0	464.0	3025.0	0.2	0.09393346379647749	0.13706455690402056
95.0	449.0	434.0	225.0	0.12156862745098039	0.15264187866927592	0.13622211157283884
21.0	469.0	397.0	5184.0	0.08235294117647059	0.22504892367906065	0.13613758031333487
71.0	448.0	439.0	81.0	0.12352941176470589	0.14285714285714285	0.1328422328310143
26.0	410.0	467.0	3249.0	0.1980392156862745	0.08806262230919765	0.13206003427755922
50.0	412.0	468.0	3136.0	0.19411764705882353	0.08610567514677103	0.1292850767022343
20.0	470.0	409.0	3721.0	0.0803921568627451	0.20156555772994128	0.12729607195491988
66.0	476.0	393.0	6889.0	0.06862745098039216	0.2328767123287671	0.12641888767038473
12.0	472.0	407.0	4225.0	0.07647058823529412	0.2054794520547945	0.12535204253978494
36.0	471.0	410.0	3721.0	0.0784313725490196	0.19960861056751467	0.12512224941797084
131.0	463.0	430.0	1089.0	0.09411764705882353	0.16046966731898238	0.12289437543018321
62.0	498.0	270.0	51984.0	0.025490196078431372	0.4735812133072407	0.10987118815350547
137.0	419.0	478.0	3481.0	0.1803921568627451	0.06653620352250489	0.10955642045486533
35.0	477.0	428.0	2401.0	0.06666666666666667	0.1643835616438356	0.10468478451804275
19.0	478.0	431.0	2209.0	0.06470588235294118	0.15851272015655576	0.101275393960699
256.0	474.0	440.0	1156.0	0.07254901960784314	0.14090019569471623	0.10110475290610679
11.0	479.0	429.0	2500.0	0.06274509803921569	0.162426614481409	0.10095282982568587
145.0	421.0	483.0	3844.0	0.17647058823529413	0.05675146771037182	0.10007479647776264
257.0	473.0	445.0	784.0	0.07450980392156863	0.13111545988258316	0.09884021047598784
24.0	446.0	474.0	784.0	0.12745098039215685	0.07436399217221135	0.09735380685018441
161.0	420.0	486.0	4356.0	0.1784313725490196	0.050880626223091974	0.09528221225989633
160.0	422.0	487.0	4225.0	0.17450980392156862	0.04892367906066536	0.09239946774737645
144.0	423.0	488.0	4225.0	0.17254901960784313	0.046966731898238745	0.09002257240951023
48.0	444.0	481.0	1369.0	0.13137254901960785	0.060665362035225046	0.08927353049905028
136.0	424.0	489.0	4225.0	0.17058823529411765	0.04500978473581213	0.08762499500171345
40.0	445.0	482.0	1369.0	0.12941176470588237	0.05870841487279843	0.08716398093119611
25.0	441.0	484.0	1849.0	0.13725490196078433	0.0547945205479452	0.08672264148304294
255.0	481.0	448.0	1089.0	0.058823529411764705	0.12524461839530332	0.08583315498012041
41.0	440.0	485.0	2025.0	0.1392156862745098	0.05283757338551859	0.08576607161310787
130.0	464.0	473.0	81.0	0.09215686274509804	0.07632093933463796	0.08386595453960555
65.0	489.0	436.0	2809.0	0.043137254901960784	0.1487279843444227	0.08009817083879131
159.0	429.0	492.0	3969.0	0.1607843137254902	0.03913894324853229	0.07932797823061023
143.0	427.0	493.0	4356.0	0.16470588235294117	0.03718199608610567	0.07825658740965925
49.0	439.0	490.0	2601.0	0.1411764705882353	0.043052837573385516	0.07796183462065993
64.0	490.0	437.0	2809.0	0.041176470588235294	0.14677103718199608	0.07774003663318695
14.0	502.0	339.0	26569.0	0.01764705882352941	0.3385518590998043	0.0772945313224001
30.0	504.0	294.0	44100.0	0.013725490196078431	0.42661448140900193	0.07652119237233788
135.0	428.0	498.0	4900.0	0.1627450980392157	0.0273972602739726	0.06677402046674724
34.0	482.0	476.0	36.0	0.056862745098039215	0.07045009784735812	0.06329285864950521
18.0	480.0	479.0	1.0	0.060784313725490195	0.06457925636007827	0.06265305881399451
510.0	509.0	1.0	258064.0	0.00392156862745098	1.0	0.06262242910851495
6.0	503.0	386.0	13689.0	0.01568627450980392	0.2465753424657534	0.06219202930654956
63.0	497.0	446.0	2601.0	0.027450980392156862	0.12915851272015655	0.05954433474446718
10.0	483.0	480.0	9.0	0.054901960784313725	0.06262230919765166	0.0586352075445516
39.0	455.0	503.0	2304.0	0.10980392156862745	0.01761252446183953	0.04397640565841369
5.0	505.0	435.0	4900.0	0.011764705882352941	0.1506849315068493	0.04210420287905449
47.0	456.0	504.0	2304.0	0.10784313725490197	0.015655577299412915	0.041089494661109116
33.0	491.0	491.0	0.0	0.0392156862745098	0.0410958904109589	0.04014478229518502
23.0	453.0	505.0	2704.0	0.11372549019607843	0.0136986301369863	0.039470032015993355
4.0	506.0	433.0	5329.0	0.00980392156862745	0.15459882583170254	0.038931667868920126
16.0	494.0	494.0	0.0	0.03333333333333333	0.03522504892367906	0.03426613922600515
9.0	492.0	497.0	25.0	0.03725490196078431	0.029354207436399216	0.0330694439049038
128.0	486.0	501.0	225.0	0.049019607843137254	0.021526418786692758	0.032484097758608325
8.0	495.0	495.0	0.0	0.03137254901960784	0.033268101761252444	0.032306425882387454
129.0	485.0	502.0	289.0	0.050980392156862744	0.019569471624266144	0.03158574579945335
3.0	507.0	447.0	3600.0	0.00784313725490196	0.12720156555772993	0.03158574579945335
32.0	496.0	496.0	0.0	0.029411764705882353	0.03131115459882583	0.03034660296853951
17.0	493.0	500.0	49.0	0.03529411764705882	0.023483365949119372	0.02878931538882359
127.0	487.0	509.0	484.0	0.047058823529411764	0.005870841487279843	0.016621518989522327
7.0	500.0	506.0	36.0	0.021568627450980392	0.011741682974559686	0.015913892852655417
31.0	501.0	507.0	36.0	0.0196078431372549	0.009784735812133072	0.013851265824601947
2.0	508.0	499.0	81.0	0.0058823529411764705	0.025440313111545987	0.01223310674588237
15.0	499.0	511.0	144.0	0.023529411764705882	0.0019569471624266144	0.006785706712385127
1.0	509.0	508.0	1.0	0.00392156862745098	0.007827788649706457	0.0055405063298407786
0.0	510.0	510.0	0.0	0.00196078431372549	0.003913894324853229	0.0027702531649203893
